ARC DT

Sales - Date wise
From Date:,08/01/2019
To Date:,31/08/2019
InvoiceDate,Goods Value(Sales) (Rs.),Goods Value (First Sale) (Rs.),Goods Value (Second Sale) (Rs.),Goods Value(Sales Return Damages) (Rs.),Goods Value(Sales Return Saleable) (Rs.),Total Tax Suffered (Rs.),Productwise Discount (Rs.),Total Discount (Rs.),Total Tax Applicable (Rs.),Total LT on FS (Rs.),Total CT on FS (Rs.),Total LT on SS (Rs.),LTSS ADDL CESS (Rs.),LTSS CESS (Rs.),LTSS CGST (Rs.),LTSS SGST (Rs.),Total CT on SS (Rs.),Net Sales (Rs.),Invoice ID,Doc Reference,Type,Goods Value (Rs.),Goods Value (First Sale) (Rs.),Goods Value (Second Sale) (Rs.),Tax Suffered (Rs.),Productwise Discount (Rs.),Discount (Rs.),Tax Applicable (Rs.),Total LT on FS (Rs.),Total CT on FS (Rs.),Total LT on SS (Rs.),LTSS CESS (Rs.),LTSS CGST (Rs.),LTSS SGST (Rs.),LTSS ADDL CESS (Rs.),Total CT on SS (Rs.),Net Sales (Rs.)
13/08/2019,453645.56,,453645.56,0.00,1270.81,0.00,0.00,0.00,554249.49,,,554249.58,342358.70,84870.03,63510.38,63510.38,,1007895.04,I102,I/19-20/101,Invoice,21347.20,,21347.20,,0.00,0.00,28593.25,,,28593.26,6438.03,2988.61,2988.61,16178.00,,49940.45
13/08/2019,453645.56,,453645.56,0.00,1270.81,0.00,0.00,0.00,554249.49,,,554249.58,342358.70,84870.03,63510.38,63510.38,,1007895.04,I103,I/19-20/102,Invoice,23023.56,,23023.56,,0.00,0.00,24813.77,,,24813.78,1151.18,3223.30,3223.30,17216.00,,47837.33
13/08/2019,453645.56,,453645.56,0.00,1270.81,0.00,0.00,0.00,554249.49,,,554249.58,342358.70,84870.03,63510.38,63510.38,,1007895.04,I104,I/19-20/103,Invoice,27963.73,,27963.73,,0.00,0.00,33425.06,,,33425.07,5308.01,3914.92,3914.92,20287.20,,61388.78
13/08/2019,453645.56,,453645.56,0.00,1270.81,0.00,0.00,0.00,554249.49,,,554249.58,342358.70,84870.03,63510.38,63510.38,,1007895.04,I87,I/19-20/87,Invoice,62275.88,,62275.88,,0.00,0.00,78427.04,,,78427.04,3113.79,8718.62,8718.62,57876.00,,140702.92
13/08/2019,453645.56,,453645.56,0.00,1270.81,0.00,0.00,0.00,554249.49,,,554249.58,342358.70,84870.03,63510.38,63510.38,,1007895.04,I89,I/19-20/89,Invoice,5732.88,,5732.88,,0.00,0.00,7839.05,,,7839.05,2063.84,802.60,802.60,4170.00,,13571.93
13/08/2019,453645.56,,453645.56,0.00,1270.81,0.00,0.00,0.00,554249.49,,,554249.58,342358.70,84870.03,63510.38,63510.38,,1007895.04,GrandTotal:,,,453645.56,0.00,453645.56,0.00,0.00,0.00,554249.49,0.00,0.00,554249.58,84870.03,63510.38,63510.38,342358.70,0.00,1007895.04
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I175,26,Invoice,4419.92,,4419.92,,0.00,0.00,221.00,,,221.00,,110.50,110.50,,,4640.91
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I176,27,Invoice,1359.19,,1359.19,,0.00,0.00,67.96,,,67.96,,33.98,33.98,,,1427.15
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I177,28,Invoice,1091.49,,1091.49,,31.20,0.00,71.28,,,71.28,,35.64,35.64,,,1131.57
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I178,29,Invoice,453.06,,453.06,,0.00,0.00,22.65,,,22.66,,11.33,11.33,,,475.72
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I203,11,Invoice,1145.70,,1145.70,,69.81,0.00,186.57,,,186.58,,93.29,93.29,,,1262.47
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I208,16,Invoice,2210.26,,2210.26,,92.23,0.00,312.63,,,312.63,,156.32,156.32,,,2430.66
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I209,17,Invoice,661.54,,661.54,,0.00,0.00,111.99,,,111.98,,55.99,55.99,,,773.52
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I223,31,Invoice,20931.47,,20931.47,,0.00,0.00,26181.61,,,26181.61,2836.80,2930.41,2930.41,17484.00,,47113.08
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I181,04,Invoice,1346.11,,1346.11,,0.00,0.00,161.53,,,161.48,,80.77,80.77,,,1507.66
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I182,05,Invoice,1590.86,,1590.86,,0.00,0.00,190.90,,,190.84,,95.45,95.45,,,1781.78
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I183,06,Invoice,1182.96,,1182.96,,0.00,0.00,141.95,,,141.93,,70.98,70.98,,,1324.92
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I184,07,Invoice,1639.83,,1639.83,,0.00,0.00,196.78,,,196.74,,98.39,98.39,,,1836.60
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I185,08,Invoice,1076.91,,1076.91,,0.00,0.00,129.23,,,129.23,,64.61,64.61,,,1206.14
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I186,09,Invoice,3263.34,,3263.34,,0.00,0.00,391.60,,,391.54,,195.80,195.80,,,3654.96
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I187,02,Invoice,2497.01,,2497.01,,49.35,0.00,440.58,,,440.58,,220.29,220.29,,,2888.23
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I188,10,Invoice,1211.51,,1211.51,,0.00,0.00,145.38,,,145.35,,72.69,72.69,,,1356.90
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I189,03,Invoice,945.32,,945.32,,14.18,0.00,111.74,,,111.74,,55.87,55.87,,,1042.88
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I190,04,Invoice,711.09,,711.09,,0.91,0.00,127.83,,,127.84,,63.92,63.92,,,838.01
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I191,11,Invoice,1076.91,,1076.91,,0.00,0.00,129.23,,,129.23,,64.61,64.61,,,1206.14
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I192,12,Invoice,1370.61,,1370.61,,0.00,0.00,164.47,,,164.47,,82.24,82.24,,,1535.09
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I193,05,Invoice,4951.80,,4951.80,,47.59,0.00,819.13,,,819.12,,409.57,409.57,,,5723.32
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I194,13,Invoice,872.95,,872.95,,0.00,0.00,104.75,,,104.75,,52.38,52.38,,,977.70
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I195,06,Invoice,276.49,,276.49,,0.00,0.00,49.77,,,49.76,,24.88,24.88,,,326.26
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I196,14,Invoice,917.80,,917.80,,0.00,0.00,110.14,,,110.10,,55.07,55.07,,,1027.95
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I197,15,Invoice,1265.14,,1265.14,,28.13,0.00,148.44,,,148.46,,74.22,74.22,,,1385.46
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I198,07,Invoice,945.32,,945.32,,14.18,0.00,111.74,,,111.74,,55.87,55.87,,,1042.88
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I199,08,Invoice,1770.16,,1770.16,,68.90,0.00,306.23,,,306.24,,153.11,153.11,,,2007.48
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I200,16,Invoice,1244.14,,1244.14,,0.00,0.00,149.30,,,149.27,,74.65,74.65,,,1393.45
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I201,09,Invoice,766.89,,766.89,,1.83,0.00,123.53,,,123.52,,61.77,61.77,,,888.59
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I202,10,Invoice,184.62,,184.62,,0.91,0.00,33.07,,,33.06,,16.53,16.53,,,216.77
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I204,12,Invoice,1078.96,,1078.96,,14.18,0.00,135.79,,,135.79,,67.90,67.90,,,1200.57
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I205,13,Invoice,236.33,,236.33,,0.00,0.00,28.36,,,28.36,,14.18,14.18,,,264.69
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I206,14,Invoice,775.39,,775.39,,68.90,0.00,113.88,,,113.88,,56.94,56.94,,,820.37
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I207,15,Invoice,341.52,,341.52,,0.00,0.00,61.47,,,61.47,,30.74,30.74,,,403.00
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I210,18,Invoice,2004.57,,2004.57,,0.00,0.00,360.82,,,360.82,,180.41,180.41,,,2365.39
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I211,19,Invoice,460.72,,460.72,,1.37,0.00,82.68,,,82.67,,41.34,41.34,,,542.01
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I212,20,Invoice,667.06,,667.06,,13.72,0.00,110.51,,,110.51,,55.26,55.26,,,763.85
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I215,22,Invoice,949.86,,949.86,,22.35,0.00,160.16,,,160.16,,80.08,80.08,,,1087.66
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I218,25,Invoice,1166.21,,1166.21,,0.91,0.00,194.60,,,194.59,,97.30,97.30,,,1359.88
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I220,27,Invoice,2587.40,,2587.40,,0.00,0.00,454.29,,,454.29,,227.14,227.14,,,3041.68
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I221,28,Invoice,467.19,,467.19,,9.28,0.00,76.70,,,76.68,,38.35,38.35,,,534.60
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I222,29,Invoice,3622.57,,3622.57,,13.72,0.00,649.59,,,649.59,,324.80,324.80,,,4258.43
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I214,21,Invoice,7103.55,,7103.55,,71.62,0.00,868.12,,,868.13,,434.06,434.06,,,7900.04
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I216,23,Invoice,2675.13,,2675.13,,0.00,0.00,133.76,,,133.76,,66.88,66.88,,,2808.88
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I217,24,Invoice,4480.77,,4480.77,,23.07,0.00,382.08,,,382.10,,191.04,191.04,,,4839.79
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I219,26,Invoice,650.65,,650.65,,0.00,0.00,86.10,,,86.08,,43.05,43.05,,,736.75
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I108,I/19-20/107,Invoice,21471.54,,21471.54,,0.00,0.00,25409.61,,,25409.61,1073.58,3006.02,3006.02,18324.00,,46881.15
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I224,I/19-20/223,Invoice,23250.49,,23250.49,,0.00,0.00,23733.66,,,23733.67,1162.52,3255.07,3255.07,16061.00,,46984.15
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I225,28,Invoice,98479.22,,98479.22,,3375.67,0.00,10581.39,,,10581.41,,5290.69,5290.69,,,105684.98
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I226,I/19-20/224,Invoice,21516.66,,21516.66,,0.00,0.00,27346.43,,,27346.43,2149.97,3012.33,3012.33,19171.80,,48863.08
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I227,32,Invoice,1359.19,,1359.19,,0.00,0.00,67.96,,,67.96,,33.98,33.98,,,1427.15
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I228,33,Invoice,1812.26,,1812.26,,0.00,0.00,90.61,,,90.61,,45.31,45.31,,,1902.87
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I229,34,Invoice,1359.19,,1359.19,,0.00,0.00,67.96,,,67.96,,33.98,33.98,,,1427.16
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I230,35,Invoice,2718.38,,2718.38,,0.00,0.00,135.92,,,135.92,,67.96,67.96,,,2854.30
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I231,29,Invoice,89263.99,,89263.99,,2252.70,0.00,8522.85,,,8522.86,,4261.43,4261.43,,,95534.17
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I232,I/19-20/231,Invoice,2309.97,,2309.97,,0.00,0.00,3146.38,,,3146.38,831.59,323.40,323.40,1668.00,,5456.35
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I233,36,Invoice,10347.37,,10347.37,,507.21,0.00,1005.70,,,1005.65,,502.85,502.85,,,10845.86
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I234,I/19-20/232,Invoice,21689.07,,21689.07,,0.00,0.00,27318.84,,,27318.85,4664.90,3036.47,3036.47,16581.00,,49007.90
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I245,30,Invoice,2501.90,,2501.90,,123.81,0.00,258.45,,,258.45,,129.23,129.23,,,2636.54
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I333,48,Invoice,897.66,,897.66,,19.71,0.00,122.39,,,122.39,,61.19,61.19,,,1000.33
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I334,49,Invoice,766.28,,766.28,,11.43,0.00,72.26,,,72.25,,36.13,36.13,,,827.10
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I236,37,Invoice,21413.01,,21413.01,,0.00,0.00,25241.75,,,25241.76,3935.01,2997.82,2997.82,15311.10,,46654.77
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I237,38,Invoice,19824.72,,19824.72,,0.00,0.00,22764.56,,,22764.57,4213.64,2775.46,2775.46,13000.00,,42589.28
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I238,39,Invoice,9959.15,,9959.15,,0.00,0.00,12727.34,,,12727.35,2288.18,1394.28,1394.28,7650.60,,22686.50
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I239,40,Invoice,20320.37,,20320.37,,0.00,0.00,26937.55,,,26937.55,6028.65,2844.85,2844.85,15219.20,,47257.91
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I240,41,Invoice,16475.62,,16475.62,,0.00,0.00,17829.95,,,17829.96,823.78,2306.59,2306.59,12393.00,,34305.58
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I241,42,Invoice,32489.52,,32489.52,,0.00,0.00,38880.12,,,38880.13,6956.06,4548.53,4548.53,22827.00,,71369.64
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I242,43,Invoice,34539.05,,34539.05,,0.00,0.00,1726.95,,,1726.95,,863.48,863.48,,,36266.00
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I243,44,Invoice,3753.18,,3753.18,,29.81,0.00,225.81,,,225.81,,112.91,112.91,,,3949.18
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I244,45,Invoice,2718.38,,2718.38,,0.00,0.00,135.92,,,135.92,,67.96,67.96,,,2854.30
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I235,I/19-20/234,Invoice,3666.01,,3666.01,,0.00,0.00,5361.78,,,5361.78,183.30,513.24,513.24,4152.00,,9027.79
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I110,I/19-20/109,Invoice,17324.75,,17324.75,,0.00,0.00,23597.84,,,23597.84,6236.91,2425.47,2425.47,12510.00,,40922.60
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I112,I/19-20/111,Invoice,20704.50,,20704.50,,0.00,0.00,27460.16,,,27460.17,6405.90,2898.63,2898.63,15257.00,,48164.66
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I113,I/19-20/112,Invoice,22324.69,,22324.69,,0.00,0.00,21931.28,,,21931.28,2190.37,3125.46,3125.46,13490.00,,44255.97
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I114,I/19-20/113,Invoice,43912.38,,43912.38,,0.00,0.00,55405.50,,,55405.51,9659.83,6147.73,6147.73,33450.20,,99317.88
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I120,I/19-20/119,Invoice,97079.30,,97079.30,,0.00,0.00,115075.14,,,115075.13,13739.93,13591.10,13591.10,74153.00,,212154.44
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I123,I/19-20/122,Invoice,6759.49,,6759.49,,0.00,0.00,7724.63,,,7724.63,337.97,946.33,946.33,5494.00,,14484.12
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I105,I/19-20/104,Invoice,5774.92,,5774.92,,0.00,0.00,7865.95,,,7865.95,2078.97,808.49,808.49,4170.00,,13640.87
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I106,I/19-20/105,Invoice,3999.84,,3999.84,,0.00,0.00,5077.54,,,5077.54,916.08,559.98,559.98,3041.50,,9077.37
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I107,I/19-20/106,Invoice,15204.79,,15204.79,,0.00,0.00,16471.80,,,16471.81,2550.46,2128.67,2128.67,9664.00,,31676.60
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I109,I/19-20/108,Invoice,3379.74,,3379.74,,0.00,0.00,3862.32,,,3862.32,168.99,473.16,473.16,2747.00,,7242.06
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I111,I/19-20/110,Invoice,20979.71,,20979.71,,0.00,0.00,24337.75,,,24337.76,4629.43,2937.16,2937.16,13834.00,,45317.46
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I115,I/19-20/114,Invoice,12098.83,,12098.83,,0.00,0.00,14167.04,,,14167.04,2395.17,1693.84,1693.84,8384.20,,26265.87
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I116,I/19-20/115,Invoice,22185.26,,22185.26,,0.00,0.00,25647.90,,,25647.91,3973.62,3105.94,3105.94,15462.40,,47833.17
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I117,I/19-20/116,Invoice,7012.12,,7012.12,,0.00,0.00,9275.60,,,9275.59,350.61,981.70,981.70,6961.60,,16287.71
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I119,I/19-20/118,Invoice,20692.74,,20692.74,,0.00,0.00,19892.61,,,19892.60,1034.64,2896.98,2896.98,13064.00,,40585.34
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I121,I/19-20/120,Invoice,23337.17,,23337.17,,0.00,0.00,26489.22,,,26489.22,4747.31,3267.20,3267.20,15207.50,,49826.39
14/08/2019,1107132.84,,1107132.84,0.00,0.00,0.00,8907.68,0.00,864334.85,,,864334.67,511601.50,121023.16,115855.10,115855.10,,1962559.98,I122,I/19-20/121,Invoice,13856.81,,13856.81,,0.00,0.00,17857.48,,,17857.48,1766.98,1939.95,1939.95,12210.60,,31714.29
