ParameterID,ParameterName,ParameterType,DefaultValue,AutoComplete,MultipleInput,OrderBy,DynamicParamID,"insert into ParameterInfo_Salem( ParameterID,ParameterName,ParameterType,DefaultValue,AutoComplete,MultipleInput,OrderBy,DynamicParamID)",
47,Manufacturer,200,$All Manufacturer,Manufacturer:Manufacturer_Name,0,0,0,"Select 47,'Manufacturer',200,'$All Manufacturer','Manufacturer:Manufacturer_Name',0,'0','0' UNION ALL",
47,Company,200,,,0,0,0,"Select 47,'Company',200,'','',0,'0','0' UNION ALL",
47,From Date,7,$Date,,0,0,0,"Select 47,'From Date',7,'$Date','',0,'0','0' UNION ALL",
47,To Date,10,$Date,,0,0,0,"Select 47,'To Date',10,'$Date','',0,'0','0' UNION ALL",
48,From Date,7,$Date,,0,0,0,"Select 48,'From Date',7,'$Date','',0,'0','0' UNION ALL",
48,To Date,10,$Date,,0,0,0,"Select 48,'To Date',10,'$Date','',0,'0','0' UNION ALL",
48,UserName,200,$AllUser,Users:UserName,1,0,0,"Select 48,'UserName',200,'$AllUser','Users:UserName',1,'0','0' UNION ALL",
48,PaymentMode,200,$AllPaymentMode,PaymentMode:value,0,0,0,"Select 48,'PaymentMode',200,'$AllPaymentMode','PaymentMode:value',0,'0','0' UNION ALL",
49,Manufacturer,200,$All Manufacturer,Manufacturer:Manufacturer_Name,1,0,0,"Select 49,'Manufacturer',200,'$All Manufacturer','Manufacturer:Manufacturer_Name',1,'0','0' UNION ALL",
49,Division,200,$All Divisions,Brand:BrandName,1,0,0,"Select 49,'Division',200,'$All Divisions','Brand:BrandName',1,'0','0' UNION ALL",
49,Show,200,$All Items,QueryParams1:[Values],0,0,0,"Select 49,'Show',200,'$All Items','QueryParams1:[Values]',0,'0','0' UNION ALL",
50,AccountsMaster,200,$All Accounts,AccountsMaster:AccountName,0,0,0,"Select 50,'AccountsMaster',200,'$All Accounts','AccountsMaster:AccountName',0,'0','0' UNION ALL",
50,From Date,7,$Date,,0,0,0,"Select 50,'From Date',7,'$Date','',0,'0','0' UNION ALL",
50,To Date,10,$Date,,0,0,0,"Select 50,'To Date',10,'$Date','',0,'0','0' UNION ALL",
51,AccountsMaster,200,$All Accounts,AccountsMaster:AccountName,0,0,0,"Select 51,'AccountsMaster',200,'$All Accounts','AccountsMaster:AccountName',0,'0','0' UNION ALL",
51,From Date,7,$Date,,0,0,0,"Select 51,'From Date',7,'$Date','',0,'0','0' UNION ALL",
51,To Date,10,$Date,,0,0,0,"Select 51,'To Date',10,'$Date','',0,'0','0' UNION ALL",
52,Manufacturer,200,$All Manufacturers,Manufacturer:Manufacturer_Name,1,0,0,"Select 52,'Manufacturer',200,'$All Manufacturers','Manufacturer:Manufacturer_Name',1,'0','0' UNION ALL",
52,Division,200,$All Divisions,Brand:BrandName,1,0,0,"Select 52,'Division',200,'$All Divisions','Brand:BrandName',1,'0','0' UNION ALL",
52,Units,200,Sales UOM,QueryParams2:[Values],0,0,0,"Select 52,'Units',200,'Sales UOM','QueryParams2:[Values]',0,'0','0' UNION ALL",
52,Stock Valuation on,200,PTS,QueryParams:[Values]:QueryParamID = 6 And [Values] Like ''%'',0,0,0,"Select 52,'Stock Valuation on',200,'PTS','QueryParams:[Values]:QueryParamID = 6 And [Values] Like ''%''',0,'0','0' UNION ALL",
52,From Date,7,$Date,,0,0,0,"Select 52,'From Date',7,'$Date','',0,'0','0' UNION ALL",
52,To Date,10,$Date,,0,0,0,"Select 52,'To Date',10,'$Date','',0,'0','0' UNION ALL",
53,Beat,200,$All beats,Beat:Description,1,0,0,"Select 53,'Beat',200,'$All beats','Beat:Description',1,'0','0' UNION ALL",
53,Channel Type,200,$All  Channels,Customer_Channel:ChannelDesc,1,0,0,"Select 53,'Channel Type',200,'$All  Channels','Customer_Channel:ChannelDesc',1,'0','0' UNION ALL",
53,Customer Code,200,$All Customers,Customer:CustomerID:Company_Name+1,1,0,0,"Select 53,'Customer Code',200,'$All Customers','Customer:CustomerID:Company_Name+1',1,'0','0' UNION ALL",
53,Customer Name,200,$All Customers,Customer:Company_Name:CustomerID-1,1,0,0,"Select 53,'Customer Name',200,'$All Customers','Customer:Company_Name:CustomerID-1',1,'0','0' UNION ALL",
53,UOM,200,Sales UOM,QueryParams2:[Values],0,0,0,"Select 53,'UOM',200,'Sales UOM','QueryParams2:[Values]',0,'0','0' UNION ALL",
53,From Date,7,$Date,,0,0,0,"Select 53,'From Date',7,'$Date','',0,'0','0' UNION ALL",
53,To Date,10,$Date,,0,0,0,"Select 53,'To Date',10,'$Date','',0,'0','0' UNION ALL",
54,SalesMan,200,$All Salesman,Salesman:Salesman_Name,1,0,0,"Select 54,'SalesMan',200,'$All Salesman','Salesman:Salesman_Name',1,'0','0' UNION ALL",
54,Units,200,Sales UOM,QueryParams2:[Values],0,0,0,"Select 54,'Units',200,'Sales UOM','QueryParams2:[Values]',0,'0','0' UNION ALL",
54,From Invoice,200,,,0,0,0,"Select 54,'From Invoice',200,'','',0,'0','0' UNION ALL",
54,To Invoice,200,,,0,0,0,"Select 54,'To Invoice',200,'','',0,'0','0' UNION ALL",
54,From Date,7,$Date,,0,0,0,"Select 54,'From Date',7,'$Date','',0,'0','0' UNION ALL",
54,To Date,10,$Date,,0,0,0,"Select 54,'To Date',10,'$Date','',0,'0','0' UNION ALL",
55,Manufacturer,200,$All Manufacturer,Manufacturer:Manufacturer_Name,1,0,0,"Select 55,'Manufacturer',200,'$All Manufacturer','Manufacturer:Manufacturer_Name',1,'0','0' UNION ALL",
55,Division,200,$All Divisions,Brand:BrandName,1,0,0,"Select 55,'Division',200,'$All Divisions','Brand:BrandName',1,'0','0' UNION ALL",
55,Item,200,$All Items,Items:Product_Code,1,0,0,"Select 55,'Item',200,'$All Items','Items:Product_Code',1,'0','0' UNION ALL",
56,From Date,7,$Date,,0,0,0,"Select 56,'From Date',7,'$Date','',0,'0','0' UNION ALL",
56,To Date,10,$Date,,0,0,0,"Select 56,'To Date',10,'$Date','',0,'0','0' UNION ALL",
56,UOM,200,Base UOM,QueryParams:[Values]:QueryParamID IN(19) And  [Values] NOT In(''UOM 1'';''UOM 2'') And     [Values] Like ''%'',0,0,0,"Select 56,'UOM',200,'Base UOM','QueryParams:[Values]:QueryParamID IN(19) And  [Values] NOT In(''UOM 1'';''UOM 2'') And     [Values] Like ''%''',0,'0','0' UNION ALL",
57,Stock Valuation on,200,PTS,QueryParams:[Values]:QueryParamID = 6 And [Values] Like ''%'',0,0,0,"Select 57,'Stock Valuation on',200,'PTS','QueryParams:[Values]:QueryParamID = 6 And [Values] Like ''%''',0,'0','0' UNION ALL",
57,Manufacturer,200,$All Manufacturer,Manufacturer:Manufacturer_Name,1,0,0,"Select 57,'Manufacturer',200,'$All Manufacturer','Manufacturer:Manufacturer_Name',1,'0','0' UNION ALL",
57,Division,200,$All Divisions,Brand:BrandName,1,0,0,"Select 57,'Division',200,'$All Divisions','Brand:BrandName',1,'0','0' UNION ALL",
57,From Date,7,$Date,,0,0,0,"Select 57,'From Date',7,'$Date','',0,'0','0' UNION ALL",
57,To Date,10,$Date,,0,0,0,"Select 57,'To Date',10,'$Date','',0,'0','0' UNION ALL",
57,UOM,200,Sales UOM,QueryParams2:[Values],0,0,0,"Select 57,'UOM',200,'Sales UOM','QueryParams2:[Values]',0,'0','0' UNION ALL",
58,CustomerCode,200,$All Customers,Customer:CustomerID:Company_Name+1,1,0,0,"Select 58,'CustomerCode',200,'$All Customers','Customer:CustomerID:Company_Name+1',1,'0','0' UNION ALL",
58,CustomerName,200,$All Customers,Customer:Company_Name:CustomerID-1,1,0,0,"Select 58,'CustomerName',200,'$All Customers','Customer:Company_Name:CustomerID-1',1,'0','0' UNION ALL",
58,UOM,200,Sales UOM,QueryParams2:[Values],0,0,0,"Select 58,'UOM',200,'Sales UOM','QueryParams2:[Values]',0,'0','0' UNION ALL",
58,Stock Valuation on,200,PTS,QueryParams:[Values]:QueryParamID = 6 And [Values] Like ''%'',0,0,0,"Select 58,'Stock Valuation on',200,'PTS','QueryParams:[Values]:QueryParamID = 6 And [Values] Like ''%''',0,'0','0' UNION ALL",
58,Opening Date,7,$Date,,0,0,0,"Select 58,'Opening Date',7,'$Date','',0,'0','0' UNION ALL",
58,Closing Date,10,$Date,,0,0,0,"Select 58,'Closing Date',10,'$Date','',0,'0','0' UNION ALL",
59,Manufacturer,200,$All Manufacturers,Manufacturer:Manufacturer_Name,1,0,0,"Select 59,'Manufacturer',200,'$All Manufacturers','Manufacturer:Manufacturer_Name',1,'0','0' UNION ALL",
59,From Date,7,$Date,,0,0,0,"Select 59,'From Date',7,'$Date','',0,'0','0' UNION ALL",
59,To Date,10,$Date,,0,0,0,"Select 59,'To Date',10,'$Date','',0,'0','0' UNION ALL",
59,Stock Valuation,200,PTS,QueryParams:[Values]:QueryParamID = 6 And  [Values] Not in ( ''PTSS'') And [Values] Like ''%'',0,0,0,"Select 59,'Stock Valuation',200,'PTS','QueryParams:[Values]:QueryParamID = 6 And  [Values] Not in ( ''PTSS'') And [Values] Like ''%''',0,'0','0' UNION ALL",
59,Item Code,200,$All Item Code,Items:Product_Code:ProductName+1,1,0,0,"Select 59,'Item Code',200,'$All Item Code','Items:Product_Code:ProductName+1',1,'0','0' UNION ALL",
59,Item Name,200,$All Item Name,Items:ProductName:Product_Code-1,1,0,0,"Select 59,'Item Name',200,'$All Item Name','Items:ProductName:Product_Code-1',1,'0','0' UNION ALL",
60,Product Hierarchy,200,,ItemHierarchy:HierarchyName,0,0,0,"Select 60,'Product Hierarchy',200,'','ItemHierarchy:HierarchyName',0,'0','0' UNION ALL",
60,Period,200,Monthly,QueryParams:[Values]:QueryParamID=7 And [Values] Like ''%'',0,0,0,"Select 60,'Period',200,'Monthly','QueryParams:[Values]:QueryParamID=7 And [Values] Like ''%''',0,'0','0' UNION ALL",
61,Date,7,$Date,,0,0,0,"Select 61,'Date',7,'$Date','',0,'0','0' UNION ALL",
61,Show,200,$All Items,QueryParams1:[Values],0,0,0,"Select 61,'Show',200,'$All Items','QueryParams1:[Values]',0,'0','0' UNION ALL",
61,Stock Valuation,200,PTS,QueryParams:[Values]:QueryParamID in (6;15) And  [Values] Not in ( ''PTSS'') And [Values] Like ''%'',0,0,0,"Select 61,'Stock Valuation',200,'PTS','QueryParams:[Values]:QueryParamID in (6;15) And  [Values] Not in ( ''PTSS'') And [Values] Like ''%''',0,'0','0' UNION ALL",
61,Item Code,200,$All Item Code,Items:Product_Code:ProductName+1,1,0,0,"Select 61,'Item Code',200,'$All Item Code','Items:Product_Code:ProductName+1',1,'0','0' UNION ALL",
61,Item Name,200,$All Item Name,Items:ProductName:Product_Code-1,1,0,0,"Select 61,'Item Name',200,'$All Item Name','Items:ProductName:Product_Code-1',1,'0','0' UNION ALL",
62,From Date,7,$Date,,0,0,0,"Select 62,'From Date',7,'$Date','',0,'0','0' UNION ALL",
62,To Date,10,$Date,,0,0,0,"Select 62,'To Date',10,'$Date','',0,'0','0' UNION ALL",
62,Invoice Payment Mode,200,$All,PaymentTerm:Value,1,0,0,"Select 62,'Invoice Payment Mode',200,'$All','PaymentTerm:Value',1,'0','0' UNION ALL",
62,With GST,200,$All,QueryParams:[Values]:QueryParamID In (38) and [values] In (''Yes''; ''No'') and [values] like ''%'',0,0,0,"Select 62,'With GST',200,'$All','QueryParams:[Values]:QueryParamID In (38) and [values] In (''Yes''; ''No'') and [values] like ''%''',0,'0','0' UNION ALL",
63,From Date,7,$Date,,0,0,0,"Select 63,'From Date',7,'$Date','',0,'0','0' UNION ALL",
63,To Date,10,$Date,,0,0,0,"Select 63,'To Date',10,'$Date','',0,'0','0' UNION ALL",
63,Invoice Type,200,All,QueryParams:[Values]:QueryParamID=8 And [Values] like ''%'',0,0,0,"Select 63,'Invoice Type',200,'All','QueryParams:[Values]:QueryParamID=8 And [Values] like ''%''',0,'0','0' UNION ALL",
64,VanNo,200,$All Vans,Van:Van,0,0,0,"Select 64,'VanNo',200,'$All Vans','Van:Van',0,'0','0' UNION ALL",
64,FromDate,7,$Date,,0,0,0,"Select 64,'FromDate',7,'$Date','',0,'0','0' UNION ALL",
64,ToDate,10,$Date,,0,0,0,"Select 64,'ToDate',10,'$Date','',0,'0','0' UNION ALL",
65,Coverage Type,200,,QueryParams:[Values]:QueryParamID=9 And [Values] like ''%'',0,0,0,"Select 65,'Coverage Type',200,'','QueryParams:[Values]:QueryParamID=9 And [Values] like ''%''',0,'0','0' UNION ALL",
65,From Date,7,$Date,,0,0,0,"Select 65,'From Date',7,'$Date','',0,'0','0' UNION ALL",
65,To Date,10,$Date,,0,0,0,"Select 65,'To Date',10,'$Date','',0,'0','0' UNION ALL",
66,Manufacturer,200,$All Manufacturer,Manufacturer:Manufacturer_Name,0,0,0,"Select 66,'Manufacturer',200,'$All Manufacturer','Manufacturer:Manufacturer_Name',0,'0','0' UNION ALL",
66,Item,200,$All Items,Items:Product_Code,0,0,0,"Select 66,'Item',200,'$All Items','Items:Product_Code',0,'0','0' UNION ALL",
66,Coverage Type,200,,QueryParams:[Values]:QueryParamID=9 And [Values] like ''%'',0,0,0,"Select 66,'Coverage Type',200,'','QueryParams:[Values]:QueryParamID=9 And [Values] like ''%''',0,'0','0' UNION ALL",
66,From Date,7,$Date,,0,0,0,"Select 66,'From Date',7,'$Date','',0,'0','0' UNION ALL",
66,To Date,10,$Date,,0,0,0,"Select 66,'To Date',10,'$Date','',0,'0','0' UNION ALL",
67,Category,200,$All Categories,ItemCategories:Category_Name,0,0,0,"Select 67,'Category',200,'$All Categories','ItemCategories:Category_Name',0,'0','0' UNION ALL",
67,Coverage Type,200,,QueryParams:[Values]:QueryParamID=9 And [Values] like ''%'',0,0,0,"Select 67,'Coverage Type',200,'','QueryParams:[Values]:QueryParamID=9 And [Values] like ''%''',0,'0','0' UNION ALL",
67,From Date,7,$Date,,0,0,0,"Select 67,'From Date',7,'$Date','',0,'0','0' UNION ALL",
67,To Date,10,$Date,,0,0,0,"Select 67,'To Date',10,'$Date','',0,'0','0' UNION ALL",
68,Coverage Type,200,,QueryParams:[Values]:QueryParamID=9 And [Values] like ''%'',0,0,0,"Select 68,'Coverage Type',200,'','QueryParams:[Values]:QueryParamID=9 And [Values] like ''%''',0,'0','0' UNION ALL",
68,Date,7,$Date,,0,0,0,"Select 68,'Date',7,'$Date','',0,'0','0' UNION ALL",
69,Product Hierachy,200,,ItemHierarchy:HierarchyName,0,0,0,"Select 69,'Product Hierachy',200,'','ItemHierarchy:HierarchyName',0,'0','0' UNION ALL",
69,Category,200,$All Categories,ItemCategories; ItemHierarchy:Category_Name:Level = HierarchyID And HierarchyName Like ''%s%'' and Category_Name like ''%'',0,0,0,"Select 69,'Category',200,'$All Categories','ItemCategories; ItemHierarchy:Category_Name:Level = HierarchyID And HierarchyName Like ''%s%'' and Category_Name like ''%''',0,'0','0' UNION ALL",
69,Units,200,Sales UOM,QueryParams2:[Values],0,0,0,"Select 69,'Units',200,'Sales UOM','QueryParams2:[Values]',0,'0','0' UNION ALL",
69,Coverage Type,200,,QueryParams:[Values]:QueryParamID=9 And [Values] like ''%'',0,0,0,"Select 69,'Coverage Type',200,'','QueryParams:[Values]:QueryParamID=9 And [Values] like ''%''',0,'0','0' UNION ALL",
69,From Date,7,$Date,,0,0,0,"Select 69,'From Date',7,'$Date','',0,'0','0' UNION ALL",
69,To Date,10,$Date,,0,0,0,"Select 69,'To Date',10,'$Date','',0,'0','0' UNION ALL",
70,Product Hierachy,200,,ItemHierarchy:HierarchyName,0,0,0,"Select 70,'Product Hierachy',200,'','ItemHierarchy:HierarchyName',0,'0','0' UNION ALL",
70,Category,200,$All Categories,ItemCategories; ItemHierarchy:Category_Name:Level = HierarchyID And HierarchyName Like ''%s%'' and Category_Name like ''%'',0,0,0,"Select 70,'Category',200,'$All Categories','ItemCategories; ItemHierarchy:Category_Name:Level = HierarchyID And HierarchyName Like ''%s%'' and Category_Name like ''%''',0,'0','0' UNION ALL",
70,Units,200,Sales UOM,QueryParams2:[Values],0,0,0,"Select 70,'Units',200,'Sales UOM','QueryParams2:[Values]',0,'0','0' UNION ALL",
70,Coverage Type,200,,QueryParams:[Values]:QueryParamID=9 And [Values] like ''%'',0,0,0,"Select 70,'Coverage Type',200,'','QueryParams:[Values]:QueryParamID=9 And [Values] like ''%''',0,'0','0' UNION ALL",
70,Reference FromDate,7,$Date,,0,0,0,"Select 70,'Reference FromDate',7,'$Date','',0,'0','0' UNION ALL",
70,Reference ToDate,10,$Date,,0,0,0,"Select 70,'Reference ToDate',10,'$Date','',0,'0','0' UNION ALL",
70,Comparative FromDate,7,$Date,,0,0,0,"Select 70,'Comparative FromDate',7,'$Date','',0,'0','0' UNION ALL",
70,Comparative ToDate,10,$Date,,0,0,0,"Select 70,'Comparative ToDate',10,'$Date','',0,'0','0' UNION ALL",
71,Category,200,$All Categories,ItemCategories:Category_Name,0,0,0,"Select 71,'Category',200,'$All Categories','ItemCategories:Category_Name',0,'0','0' UNION ALL",
71,Beat,200,$All Beats,Beat:Description,0,0,0,"Select 71,'Beat',200,'$All Beats','Beat:Description',0,'0','0' UNION ALL",
71,Coverage Type,200,,QueryParams:[Values]:QueryParamID=9 And [Values] like ''%'',0,0,0,"Select 71,'Coverage Type',200,'','QueryParams:[Values]:QueryParamID=9 And [Values] like ''%''',0,'0','0' UNION ALL",
71,From Date,7,$Date,,0,0,0,"Select 71,'From Date',7,'$Date','',0,'0','0' UNION ALL",
71,To Date,10,$Date,,0,0,0,"Select 71,'To Date',10,'$Date','',0,'0','0' UNION ALL",
72,Coverage Type,200,,QueryParams:[Values]:QueryParamID=9 And [Values] like ''%'',0,0,0,"Select 72,'Coverage Type',200,'','QueryParams:[Values]:QueryParamID=9 And [Values] like ''%''',0,'0','0' UNION ALL",
73,From Date,7,$Date,,0,0,0,"Select 73,'From Date',7,'$Date','',0,'0','0' UNION ALL",
73,To Date,10,$Date,,0,0,0,"Select 73,'To Date',10,'$Date','',0,'0','0' UNION ALL",
73,Customer Type,200,Trade,QueryParams:[Values]:QueryParamID=10 And [Values] Like ''%'',0,0,0,"Select 73,'Customer Type',200,'Trade','QueryParams:[Values]:QueryParamID=10 And [Values] Like ''%''',0,'0','0' UNION ALL",
74,From Date,7,$Date,,0,0,0,"Select 74,'From Date',7,'$Date','',0,'0','0' UNION ALL",
74,To Date,10,$Date,,0,0,0,"Select 74,'To Date',10,'$Date','',0,'0','0' UNION ALL",
74,Cut-Off A,3,0,,0,0,0,"Select 74,'Cut-Off A',3,'0','',0,'0','0' UNION ALL",
74,Cut-Off B,3,0,,0,0,0,"Select 74,'Cut-Off B',3,'0','',0,'0','0' UNION ALL",
74,Category,200,$All Categories,ItemCategories:Category_Name,1,0,0,"Select 74,'Category',200,'$All Categories','ItemCategories:Category_Name',1,'0','0' UNION ALL",
74,Customer Type,200,Trade,QueryParams:[Values]:QueryParamID=10 And [Values] Like ''%'',0,0,0,"Select 74,'Customer Type',200,'Trade','QueryParams:[Values]:QueryParamID=10 And [Values] Like ''%''',0,'0','0' UNION ALL",
75,From Date,7,$Date,,0,0,0,"Select 75,'From Date',7,'$Date','',0,'0','0' UNION ALL",
75,To Date,10,$Date,,0,0,0,"Select 75,'To Date',10,'$Date','',0,'0','0' UNION ALL",
75,Transaction,200,INVOICE,TransactionType:TransactionName:((TransactionID Between 1 And 14) or (TransactionID = 60)) and TransactionName like ''%'',0,0,0,"Select 75,'Transaction',200,'INVOICE','TransactionType:TransactionName:((TransactionID Between 1 And 14) or (TransactionID = 60)) and TransactionName like ''%''',0,'0','0' UNION ALL",
76,Salesman,200,$All Salesman,Salesman:Salesman_Name,1,0,0,"Select 76,'Salesman',200,'$All Salesman','Salesman:Salesman_Name',1,'0','0' UNION ALL",
76,FromDate,7,$Date,,0,0,0,"Select 76,'FromDate',7,'$Date','',0,'0','0' UNION ALL",
76,ToDate,10,$Date,,0,0,0,"Select 76,'ToDate',10,'$Date','',0,'0','0' UNION ALL",
76,CollectionType,200,$AllCollectionType,QueryParams:[Values]:QueryParamID=11 And [Values] Like ''%'',0,0,0,"Select 76,'CollectionType',200,'$AllCollectionType','QueryParams:[Values]:QueryParamID=11 And [Values] Like ''%''',0,'0','0' UNION ALL",
77,From Date,7,$Date,,0,0,0,"Select 77,'From Date',7,'$Date','',0,'0','0' UNION ALL",
77,To Date,10,$Date,,0,0,0,"Select 77,'To Date',10,'$Date','',0,'0','0' UNION ALL",
77,Document Type,200,$All Document Type,TransactionDocNumber:[DocumentType]:TransactionType=1 and DocumentType like ''%'',0,0,0,"Select 77,'Document Type',200,'$All Document Type','TransactionDocNumber:[DocumentType]:TransactionType=1 and DocumentType like ''%''',0,'0','0' UNION ALL",
77,PaymentMode,200,$AllPaymentMode,PaymentTerm:Value,0,0,0,"Select 77,'PaymentMode',200,'$AllPaymentMode','PaymentTerm:Value',0,'0','0' UNION ALL",
78,Customer,200,$All Customers,Customer:Company_Name,1,0,0,"Select 78,'Customer',200,'$All Customers','Customer:Company_Name',1,'0','0' UNION ALL",
78,Invoiced In FromDate,7,$Date,,0,0,0,"Select 78,'Invoiced In FromDate',7,'$Date','',0,'0','0' UNION ALL",
78,Invoiced In ToDate,10,$Date,,0,0,0,"Select 78,'Invoiced In ToDate',10,'$Date','',0,'0','0' UNION ALL",
78,Invoiced Not In FromDate,7,$Date,,0,0,0,"Select 78,'Invoiced Not In FromDate',7,'$Date','',0,'0','0' UNION ALL",
78,Invoiced Not In ToDate,10,$Date,,0,0,0,"Select 78,'Invoiced Not In ToDate',10,'$Date','',0,'0','0' UNION ALL",
79,Product Hierarchy,200,,ItemHierarchy:HierarchyName,0,0,0,"Select 79,'Product Hierarchy',200,'','ItemHierarchy:HierarchyName',0,'0','0' UNION ALL",
79,Beat,200,$All Beats,Beat:Description,0,0,0,"Select 79,'Beat',200,'$All Beats','Beat:Description',0,'0','0' UNION ALL",
79,Salesman,200,$All Salesman,Salesman:Salesman_Name,0,0,0,"Select 79,'Salesman',200,'$All Salesman','Salesman:Salesman_Name',0,'0','0' UNION ALL",
79,From Date,7,$Date,,0,0,0,"Select 79,'From Date',7,'$Date','',0,'0','0' UNION ALL",
79,To Date,10,$Date,,0,0,0,"Select 79,'To Date',10,'$Date','',0,'0','0' UNION ALL",
80,Date,7,$Date,,0,0,0,"Select 80,'Date',7,'$Date','',0,'0','0' UNION ALL",
80,Units,200,Base UOM,QueryParams:[Values]:QueryParamID IN(19) And [Values] NOT In(''UOM 1'';''UOM 2'') And  [Values]    Like ''%'',0,0,0,"Select 80,'Units',200,'Base UOM','QueryParams:[Values]:QueryParamID IN(19) And [Values] NOT In(''UOM 1'';''UOM 2'') And  [Values]    Like ''%''',0,'0','0' UNION ALL",
81,Stock Type,200,$All Stock,QueryParams:[Values]:QueryParamID=12 And [Values] Like ''%'',0,0,0,"Select 81,'Stock Type',200,'$All Stock','QueryParams:[Values]:QueryParamID=12 And [Values] Like ''%''',0,'0','0' UNION ALL",
81,Show,200,$All Items,QueryParams1:[Values],0,0,0,"Select 81,'Show',200,'$All Items','QueryParams1:[Values]',0,'0','0' UNION ALL",
81,Item Code,200,$All Item Code,Items:Product_Code:ProductName+1,1,0,0,"Select 81,'Item Code',200,'$All Item Code','Items:Product_Code:ProductName+1',1,'0','0' UNION ALL",
81,Item Name,200,$All Item Name,Items:ProductName:Product_Code-1,1,0,0,"Select 81,'Item Name',200,'$All Item Name','Items:ProductName:Product_Code-1',1,'0','0' UNION ALL",
